Airbag0,Airbag1,Airbag2,Airbag3,Airbag4,Airbag5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,132.50061
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,127.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,135.00061
0.0,0.0,0.0,0.0,0.0,130.0
0.0,0.0,0.0,0.0,0.0,127.5
0.0,0.0,0.0,0.0,0.0,133.75061
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,131.25
0.0,0.0,0.0,0.0,0.0,130.0
0.0,0.0,0.0,0.0,0.0,126.25061
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,135.00061
0.0,0.0,0.0,0.0,0.0,126.25061
0.0,0.0,0.0,0.0,0.0,125.00061
0.0,0.0,0.0,0.0,0.0,131.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,132.50061
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,125.00061
0.0,0.0,0.0,0.0,0.0,125.00061
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,126.25061
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,132.50061
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,130.0
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,125.00061
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,126.25061
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,135.00061
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,130.0
0.0,0.0,0.0,0.0,0.0,133.75061
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,127.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,130.0
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,125.00061
0.0,0.0,0.0,0.0,0.0,135.00061
0.0,0.0,0.0,0.0,0.0,130.0
0.0,0.0,0.0,0.0,0.0,130.0
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,133.75061
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,126.25061
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,131.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,133.75061
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,132.50061
0.0,0.0,0.0,0.0,0.0,127.5
0.0,0.0,0.0,0.0,0.0,131.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,133.75061
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,132.50061
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,127.5
0.0,0.0,0.0,0.0,0.0,127.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,125.00061
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,127.5
0.0,0.0,0.0,0.0,0.0,132.50061
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,126.25061
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,130.0
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,131.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,122.5
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,132.50061
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,135.00061
0.0,0.0,0.0,0.0,0.0,130.0
0.0,0.0,0.0,0.0,0.0,133.75061
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,132.50061
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,132.50061
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,133.75061
0.0,0.0,0.0,0.0,0.0,126.25061
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,127.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,130.0
0.0,0.0,0.0,0.0,0.0,126.25061
0.0,0.0,0.0,0.0,0.0,127.5
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,137.5
0.0,0.0,0.0,0.0,0.0,136.25
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,127.5
0.0,0.0,0.0,0.0,0.0,135.00061
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,123.75
0.0,0.0,0.0,0.0,0.0,130.0
0.0,0.0,0.0,0.0,0.0,150.00061
0.0,0.0,0.0,0.0,0.0,187.5
0.0,0.0,0.0,0.0,0.0,231.25061
0.0,0.0,0.0,0.0,0.0,306.2506
0.0,0.0,0.0,0.0,0.0,412.5006
0.0,0.0,0.0,0.0,0.0,541.25
0.0,0.0,0.0,0.0,0.0,697.5
0.0,0.0,0.0,0.0,0.0,858.7506
0.0,0.0,0.0,0.0,0.0,1018.75
0.0,0.0,0.0,0.0,0.0,1175.0
0.0,0.0,0.0,0.0,0.0,1337.5
0.0,0.0,0.0,0.0,0.0,1527.5
0.0,0.0,0.0,0.0,0.0,1733.75
0.0,0.0,0.0,0.0,0.0,1955.0
0.0,0.0,0.0,0.0,0.0,2218.75
0.0,0.0,0.0,0.0,0.0,2476.2505
0.0,0.0,0.0,0.0,0.0,2732.5005
0.0,0.0,0.0,0.0,0.0,2980.0005
0.0,0.0,0.0,0.0,0.0,3208.7505
0.0,0.0,0.0,0.0,0.0,3423.7505
0.0,0.0,0.0,0.0,0.0,3616.25
0.0,0.0,0.0,0.0,0.0,3797.5
0.0,0.0,0.0,0.0,0.0,3987.5005
0.0,0.0,0.0,0.0,0.0,4198.75
0.0,0.0,0.0,0.0,0.0,4437.5
0.0,0.0,0.0,0.0,0.0,4700.0
0.0,0.0,0.0,0.0,0.0,4938.75
0.0,0.0,0.0,0.0,0.0,5143.7505
0.0,0.0,0.0,0.0,0.0,5261.251
0.0,0.0,0.0,0.0,0.0,5235.0005
0.0,0.0,0.0,0.0,0.0,5075.0005
0.0,0.0,0.0,0.0,0.0,4941.2505
0.0,0.0,0.0,0.0,0.0,4825.0005
0.0,0.0,0.0,0.0,0.0,4745.0005
0.0,0.0,0.0,0.0,0.0,4758.75
0.0,0.0,0.0,0.0,0.0,4731.2505
0.0,0.0,0.0,0.0,0.0,4677.5005
0.0,0.0,0.0,0.0,0.0,4610.0
0.0,0.0,0.0,0.0,0.0,4540.0005
0.0,0.0,0.0,0.0,0.0,4556.2505
0.0,0.0,0.0,0.0,0.0,4593.75
0.0,0.0,0.0,0.0,0.0,4623.7505
0.0,0.0,0.0,0.0,0.0,4746.2505
0.0,0.0,0.0,0.0,0.0,4865.0
0.0,0.0,0.0,0.0,0.0,4997.5
0.0,0.0,0.0,0.0,0.0,5017.5
0.0,0.0,0.0,0.0,0.0,4805.0005
0.0,0.0,0.0,0.0,0.0,4511.25
0.0,0.0,0.0,0.0,0.0,4180.0005
0.0,0.0,0.0,0.0,0.0,3915.0005
0.0,0.0,0.0,0.0,0.0,3870.0
0.0,0.0,0.0,0.0,0.0,4008.7505
0.0,0.0,0.0,0.0,0.0,4162.5005
0.0,0.0,0.0,0.0,0.0,4336.2505
0.0,0.0,0.0,0.0,0.0,4465.0005
0.0,0.0,0.0,0.0,0.0,4438.7505
0.0,0.0,0.0,0.0,0.0,4203.7505
0.0,0.0,0.0,0.0,0.0,3863.7505
0.0,0.0,0.0,0.0,0.0,3570.0005
0.0,0.0,0.0,0.0,0.0,3380.0005
0.0,0.0,0.0,0.0,0.0,3337.5005
0.0,0.0,0.0,0.0,0.0,3415.0005
0.0,0.0,0.0,0.0,0.0,3510.0
0.0,0.0,0.0,0.0,0.0,3588.7505
0.0,0.0,0.0,0.0,0.0,3607.5
0.0,0.0,0.0,0.0,0.0,3607.5
0.0,0.0,0.0,0.0,0.0,3597.5005
0.0,0.0,0.0,0.0,0.0,3581.2505
0.0,0.0,0.0,0.0,0.0,3587.5005
0.0,0.0,0.0,0.0,0.0,3608.7505
0.0,0.0,0.0,0.0,0.0,3615.0
0.0,0.0,0.0,0.0,0.0,3641.25
0.0,0.0,0.0,0.0,0.0,3647.5
0.0,0.0,0.0,0.0,0.0,3646.2505
0.0,0.0,0.0,0.0,0.0,3647.5
0.0,0.0,0.0,0.0,0.0,3660.0005
0.0,0.0,0.0,0.0,0.0,3651.2505
0.0,0.0,0.0,0.0,0.0,3635.0005
0.0,0.0,0.0,0.0,0.0,3633.7505
0.0,0.0,0.0,0.0,0.0,3690.0
0.0,0.0,0.0,0.0,0.0,3772.5
0.0,0.0,0.0,0.0,0.0,3815.0005
0.0,0.0,0.0,0.0,0.0,3843.7505
0.0,0.0,0.0,0.0,0.0,3878.75
0.0,0.0,0.0,0.0,0.0,3883.7505
0.0,0.0,0.0,0.0,0.0,3867.5005
0.0,0.0,0.0,0.0,0.0,3832.5005
0.0,0.0,0.0,0.0,0.0,3713.75
0.0,0.0,0.0,0.0,0.0,3597.5005
0.0,0.0,0.0,0.0,0.0,3525.0
0.0,0.0,0.0,0.0,0.0,3442.5
0.0,0.0,0.0,0.0,0.0,3302.5
0.0,0.0,0.0,0.0,0.0,3123.75
0.0,0.0,0.0,0.0,0.0,2965.0
0.0,0.0,0.0,0.0,0.0,2833.75
0.0,0.0,0.0,0.0,0.0,2758.7505
0.0,0.0,0.0,0.0,0.0,2705.0005
0.0,0.0,0.0,0.0,0.0,2662.5
0.0,0.0,0.0,0.0,0.0,2611.25
0.0,0.0,0.0,0.0,0.0,2571.25
0.0,0.0,0.0,0.0,0.0,2570.0
0.0,0.0,0.0,0.0,0.0,2603.75
0.0,0.0,0.0,0.0,0.0,2666.2505
0.0,0.0,0.0,0.0,0.0,2713.7505
0.0,0.0,0.0,0.0,0.0,2761.25
0.0,0.0,0.0,0.0,0.0,2807.5005
0.0,0.0,0.0,0.0,0.0,2827.5
0.0,0.0,0.0,0.0,0.0,2815.0005
0.0,0.0,0.0,0.0,0.0,2807.5005
0.0,0.0,0.0,0.0,0.0,2793.75
0.0,0.0,0.0,0.0,0.0,2793.75
0.0,0.0,0.0,0.0,0.0,2792.5
0.0,0.0,0.0,0.0,0.0,2757.5005
0.0,0.0,0.0,0.0,0.0,2718.75
0.0,0.0,0.0,0.0,0.0,2663.7505
0.0,0.0,0.0,0.0,0.0,2580.0
0.0,0.0,0.0,0.0,0.0,2490.0
0.0,0.0,0.0,0.0,0.0,2451.2505
0.0,0.0,0.0,0.0,0.0,2483.7505
0.0,0.0,0.0,0.0,0.0,2542.5005
0.0,0.0,0.0,0.0,0.0,2593.7505
0.0,0.0,0.0,0.0,0.0,2645.0
0.0,0.0,0.0,0.0,0.0,2692.5005
0.0,0.0,0.0,0.0,0.0,2736.25
0.0,0.0,0.0,0.0,0.0,2778.7505
0.0,0.0,0.0,0.0,0.0,2816.2505
0.0,0.0,0.0,0.0,0.0,2833.75
0.0,0.0,0.0,0.0,0.0,2841.25
0.0,0.0,0.0,0.0,0.0,2832.5005
0.0,0.0,0.0,0.0,0.0,2816.2505
0.0,0.0,0.0,0.0,0.0,2753.75
0.0,0.0,0.0,0.0,0.0,2696.25
0.0,0.0,0.0,0.0,0.0,2695.0
0.0,0.0,0.0,0.0,0.0,2746.2505
0.0,0.0,0.0,0.0,0.0,2790.0005
0.0,0.0,0.0,0.0,0.0,2792.5
0.0,0.0,0.0,0.0,0.0,2778.7505
0.0,0.0,0.0,0.0,0.0,2765.0005
0.0,0.0,0.0,0.0,0.0,2765.0005
0.0,0.0,0.0,0.0,0.0,2767.5
0.0,0.0,0.0,0.0,0.0,2767.5
0.0,0.0,0.0,0.0,0.0,2761.25
0.0,0.0,0.0,0.0,0.0,2753.75
0.0,0.0,0.0,0.0,0.0,2753.75
0.0,0.0,0.0,0.0,0.0,2753.75
0.0,0.0,0.0,0.0,0.0,2737.5
0.0,0.0,0.0,0.0,0.0,2727.5
0.0,0.0,0.0,0.0,0.0,2748.7505
0.0,0.0,0.0,0.0,0.0,2793.75
0.0,0.0,0.0,0.0,0.0,2836.2505
0.0,0.0,0.0,0.0,0.0,2845.0005
0.0,0.0,0.0,0.0,0.0,2831.2505
0.0,0.0,0.0,0.0,0.0,2787.5005
0.0,0.0,0.0,0.0,0.0,2747.5005
0.0,0.0,0.0,0.0,0.0,2721.2505
0.0,0.0,0.0,0.0,0.0,2715.0005
0.0,0.0,0.0,0.0,0.0,2715.0005
0.0,0.0,0.0,0.0,0.0,2715.0005
0.0,0.0,0.0,0.0,0.0,2727.5
0.0,0.0,0.0,0.0,0.0,2715.0005
0.0,0.0,0.0,0.0,0.0,2693.75
0.0,0.0,0.0,0.0,0.0,2688.7505
0.0,0.0,0.0,0.0,0.0,2693.75
0.0,0.0,0.0,0.0,0.0,2723.7505
0.0,0.0,0.0,0.0,0.0,2753.75
0.0,0.0,0.0,0.0,0.0,2767.5
0.0,0.0,0.0,0.0,0.0,2760.0
0.0,0.0,0.0,0.0,0.0,2726.25
0.0,0.0,0.0,0.0,0.0,2687.5
0.0,0.0,0.0,0.0,0.0,2673.7505
0.0,0.0,0.0,0.0,0.0,2675.0005
0.0,0.0,0.0,0.0,0.0,2685.0
0.0,0.0,0.0,0.0,0.0,2688.7505
0.0,0.0,0.0,0.0,0.0,2698.7505
0.0,0.0,0.0,0.0,0.0,2677.5
0.0,0.0,0.0,0.0,0.0,2651.2505
0.0,0.0,0.0,0.0,0.0,2648.7505
0.0,0.0,0.0,0.0,0.0,2681.2505
0.0,0.0,0.0,0.0,0.0,2732.5005
0.0,0.0,0.0,0.0,0.0,2753.75
0.0,0.0,0.0,0.0,0.0,2732.5005
0.0,0.0,0.0,0.0,0.0,2698.7505
0.0,0.0,0.0,0.0,0.0,2660.0005
0.0,0.0,0.0,0.0,0.0,2635.0005
0.0,0.0,0.0,0.0,0.0,2636.25
0.0,0.0,0.0,0.0,0.0,2646.25
0.0,0.0,0.0,0.0,0.0,2666.2505
0.0,0.0,0.0,0.0,0.0,2690.0005
0.0,0.0,0.0,0.0,0.0,2701.2505
0.0,0.0,0.0,0.0,0.0,2678.75
0.0,0.0,0.0,0.0,0.0,2638.75
0.0,0.0,0.0,0.0,0.0,2646.25
0.0,0.0,0.0,0.0,0.0,2703.75
0.0,0.0,0.0,0.0,0.0,2757.5005
0.0,0.0,0.0,0.0,0.0,2778.7505
0.0,0.0,0.0,0.0,0.0,2750.0005
0.0,0.0,0.0,0.0,0.0,2711.25
0.0,0.0,0.0,0.0,0.0,2681.2505
0.0,0.0,0.0,0.0,0.0,2675.0005
0.0,0.0,0.0,0.0,0.0,2688.7505
0.0,0.0,0.0,0.0,0.0,2701.2505
0.0,0.0,0.0,0.0,0.0,2713.7505
0.0,0.0,0.0,0.0,0.0,2726.25
0.0,0.0,0.0,0.0,0.0,2727.5
0.0,0.0,0.0,0.0,0.0,2705.0005
0.0,0.0,0.0,0.0,0.0,2660.0005
0.0,0.0,0.0,0.0,0.0,2650.0005
0.0,0.0,0.0,0.0,0.0,2691.2505
0.0,0.0,0.0,0.0,0.0,2737.5
0.0,0.0,0.0,0.0,0.0,2753.75
0.0,0.0,0.0,0.0,0.0,2736.25
0.0,0.0,0.0,0.0,0.0,2698.7505
0.0,0.0,0.0,0.0,0.0,2655.0
0.0,0.0,0.0,0.0,0.0,2613.75
