2.025000000000000000e+02,1.499250300000000152e+03,1.867500600000000077e+03,3.522500500000000102e+03,8.587505999999999631e+02,2.831250500000000102e+03
2.025000000000000000e+02,1.494250800000000254e+03,1.860000600000000077e+03,3.522500500000000102e+03,8.687500000000000000e+02,2.831250500000000102e+03
2.025000000000000000e+02,1.499250300000000152e+03,1.867500600000000077e+03,3.521250500000000102e+03,8.725005999999999631e+02,2.831250500000000102e+03
2.025000000000000000e+02,1.503625300000000152e+03,1.876250600000000077e+03,3.508750000000000000e+03,8.562505999999999631e+02,2.831250500000000102e+03
2.025000000000000000e+02,1.499875300000000152e+03,1.868750600000000077e+03,3.495000500000000102e+03,8.725005999999999631e+02,2.817500000000000000e+03
2.025000000000000000e+02,1.495500300000000152e+03,1.860000600000000077e+03,3.508750000000000000e+03,8.712500000000000000e+02,2.817500000000000000e+03
2.025000000000000000e+02,1.491750500000000102e+03,1.855000000000000000e+03,3.521250500000000102e+03,8.725005999999999631e+02,2.831250500000000102e+03
2.037500000000000000e+02,1.493000000000000000e+03,1.855000000000000000e+03,3.507500000000000000e+03,8.662505999999999631e+02,2.817500000000000000e+03
2.025000000000000000e+02,1.496750300000000152e+03,1.862500600000000077e+03,3.507500000000000000e+03,8.737505999999999631e+02,2.817500000000000000e+03
2.025000000000000000e+02,1.493000000000000000e+03,1.855000000000000000e+03,3.507500000000000000e+03,8.750005999999999631e+02,2.830000500000000102e+03
2.025000000000000000e+02,1.486750000000000000e+03,1.855000000000000000e+03,3.508750000000000000e+03,8.662505999999999631e+02,2.831250500000000102e+03
2.025000000000000000e+02,1.496750500000000102e+03,1.865000000000000000e+03,3.508750000000000000e+03,8.500005999999999631e+02,2.830000500000000102e+03
2.025000000000000000e+02,1.500500800000000254e+03,1.875000600000000077e+03,3.548750000000000000e+03,8.675000000000000000e+02,2.831250500000000102e+03
2.025000000000000000e+02,1.480500500000000102e+03,1.855000000000000000e+03,3.512500500000000102e+03,8.662505999999999631e+02,2.818750000000000000e+03
2.012506099999999947e+02,1.473625800000000254e+03,1.843750600000000077e+03,3.467500000000000000e+03,8.850000000000000000e+02,2.805000500000000102e+03
2.025000000000000000e+02,1.470500800000000254e+03,1.837500600000000077e+03,3.467500000000000000e+03,8.800000000000000000e+02,2.791250500000000102e+03
