4.137506000000000199e+02,5.587500000000000000e+02,3.180000500000000102e+03,1.106250000000000000e+03,6.887500000000000000e+02,1.268750600000000077e+03
4.137506000000000199e+02,5.600005999999999631e+02,3.202900500000000193e+03,1.106250000000000000e+03,6.762505999999999631e+02,1.255000000000000000e+03
4.137506000000000199e+02,5.737500000000000000e+02,3.193300500000000284e+03,1.092500000000000000e+03,6.900000000000000000e+02,1.280000000000000000e+03
4.137506000000000199e+02,5.725000000000000000e+02,3.206200499999999920e+03,1.093750000000000000e+03,6.900000000000000000e+02,1.307500000000000000e+03
4.137506000000000199e+02,5.725000000000000000e+02,3.207849999999999909e+03,1.106250000000000000e+03,6.962500000000000000e+02,1.321250000000000000e+03
4.137506000000000199e+02,5.725000000000000000e+02,3.193250000000000000e+03,1.093750000000000000e+03,6.900000000000000000e+02,1.333750600000000077e+03
4.150006000000000199e+02,5.725000000000000000e+02,3.182400500000000193e+03,1.106250000000000000e+03,7.000005999999999631e+02,1.333750600000000077e+03
4.137506000000000199e+02,5.675000000000000000e+02,3.196550500000000284e+03,1.106250000000000000e+03,6.887500000000000000e+02,1.321250000000000000e+03
4.137506000000000199e+02,5.600005999999999631e+02,3.195700499999999920e+03,1.106250000000000000e+03,6.950000000000000000e+02,1.322500000000000000e+03
4.137506000000000199e+02,5.587500000000000000e+02,3.196100500000000011e+03,1.106250000000000000e+03,6.887500000000000000e+02,1.333750600000000077e+03
4.137506000000000199e+02,5.725000000000000000e+02,3.207750500000000102e+03,1.107500000000000000e+03,6.962500000000000000e+02,1.333750600000000077e+03
4.137506000000000199e+02,5.737500000000000000e+02,3.198150500000000193e+03,1.106250000000000000e+03,7.062500000000000000e+02,1.333750600000000077e+03
4.150006000000000199e+02,5.725000000000000000e+02,3.184800500000000284e+03,1.098750000000000000e+03,6.787500000000000000e+02,1.320000000000000000e+03
4.137506000000000199e+02,5.600005999999999631e+02,3.180199999999999818e+03,1.092500000000000000e+03,7.025005999999999631e+02,1.346250000000000000e+03
4.150006000000000199e+02,5.725000000000000000e+02,3.210600500000000011e+03,1.106250000000000000e+03,6.950000000000000000e+02,1.387500000000000000e+03
4.137506000000000199e+02,5.725000000000000000e+02,3.224750500000000102e+03,1.106250000000000000e+03,7.025005999999999631e+02,1.412500000000000000e+03
4.137506000000000199e+02,5.725000000000000000e+02,3.225150500000000193e+03,1.107500000000000000e+03,6.987500000000000000e+02,1.426250600000000077e+03
